2604,躯
2605,車
2606,軌
2607,軍
2608,軒
2609,軟
2610,転
2611,軸
2612,軽
2613,較
2614,載
2615,輔
2616,輝
2617,輩
2618,輪
2619,輯
2620,輸
2621,輿
2622,轄
2623,轍
2624,轟
2625,轡
2626,辛
2627,辞
2628,辰
2629,辱
2630,農
2631,辺
2632,辻
2633,込
2634,辿
2635,迂
2636,迄
2637,迅
2638,迎
2639,近
2640,返
2641,迦
2642,迩
2643,迫
2644,迭
2645,述
2646,迷
2647,追
2648,退
2649,送
2650,逃
2651,逆
2652,透
2653,逐
2654,逓
2655,途
2656,逗
2657,這
2658,通
2659,逝
2660,速
2661,造
2662,逢
2663,連
2664,逮
2665,週
2666,進
2667,逸
2668,逼
2669,遁
2670,遂
2671,遅
2672,遇
2673,遊
2674,運
2675,遍
2676,過
2677,道
2678,達
2679,違
2680,遜
2681,遠
2682,遡
2683,遣
2684,遥
2685,適
2686,遭
2687,遮
2688,遵
2689,遷
2690,選
2691,遺
2692,遼
2693,避
2694,還
2695,邑
2696,那
2697,邦
2698,邪
2699,邸
2700,郁
2701,郊
2702,郎
2703,郡
2704,部
2705,郭
2706,郵
2707,郷
2708,都
2709,鄭
2710,酉
2711,酋
2712,酌
2713,配
2714,酎
2715,酒
2716,酔
2717,酢
2718,酪
2719,酬
2720,酵
2721,酷
2722,酸
2723,醇
2724,醍
2725,醐
2726,醒
2727,醗
2728,醜
2729,醤
2730,醸
2731,釆
2732,采
2733,釈
2734,里
2735,重
2736,野
2737,量
2738,金
2739,釘
2740,釜
2741,針
2742,釣
2743,釦
2744,釧
2745,鈍
2746,鈎
2747,鈴
2748,鈷
2749,鉄
2750,鉛
2751,鉢
2752,鉦
2753,鉱
2754,鉾
2755,銀
2756,銃
2757,銅
2758,銑
2759,銘
2760,銚
2761,銭
2762,鋒
2763,鋤
2764,鋪
2765,鋭
2766,鋲
2767,鋳
2768,鋸
2769,鋼
2770,錆
2771,錐
2772,錘
2773,錠
2774,錦
2775,錨
2776,錫
2777,錬
2778,錯
2779,録
2780,鍋
2781,鍍
2782,鍔
2783,鍛
2784,鍬
2785,鍵
2786,鍾
2787,鎌
2788,鎖
2789,鎗
2790,鎚
2791,鎧
2792,鎮
2793,鏑
2794,鏡
2795,鐘
2796,鐙
2797,鐸
2798,鑑
2799,鑓
2800,長
2801,門
2802,閃
2803,閉
2804,開
2805,閏
2806,閑
2807,間
2808,関
2809,閣
2810,閤
2811,閥
2812,閲
2813,闇
2814,闘
2815,阜
2816,阪
2817,防
2818,阻
2819,阿
2820,陀
2821,附
2822,降
2823,限
2824,陛
2825,院
2826,陣
2827,除
2828,陥
2829,陪
2830,陰
2831,陳
2832,陵
2833,陶
2834,陸
2835,険
2836,陽
2837,隅
2838,隆
2839,隈
2840,隊
2841,階
2842,随
2843,隔
2844,隙
2845,際
2846,障
2847,隠
2848,隣
2849,隷
2850,隻
2851,隼
2852,雀
2853,雁
2854,雄
2855,雅
2856,集
2857,雇
2858,雌
2859,雑
2860,雛
2861,離
2862,難
2863,雨
2864,雪
2865,雫
2866,雰
2867,雲
2868,零
2869,雷
2870,電
2871,需
2872,震
2873,霊
2874,霜
2875,霞
2876,霧
2877,露
2878,青
2879,靖
2880,静
2881,非
2882,面
2883,革
2884,靭
2885,靴
2886,鞄
2887,鞍
2888,鞘
2889,鞠
2890,鞭
2891,韓
2892,韮
2893,音
2894,韻
2895,響
2896,頁
2897,頂
2898,頃
2899,項
2900,順
2901,須
2902,預
2903,頑
2904,頒
2905,頓
2906,頗
2907,領
2908,頚
2909,頬
2910,頭
2911,頴
2912,頻
2913,頼
2914,題
2915,額
2916,顎
2917,顔
2918,顕
2919,願
2920,顛
2921,類
2922,顧
2923,風
2924,飛
2925,食
2926,飢
2927,飯
2928,飲
2929,飴
2930,飼
2931,飽
2932,飾
2933,餅
2934,養
2935,餌
2936,餐
2937,餓
2938,館
2939,饗
2940,首
2941,香
2942,馨
2943,馬
2944,馳
2945,馴
2946,駁
2947,駄
2948,駅
2949,駆
2950,駈
2951,駐
2952,駒
2953,駕
2954,駿
2955,騎
2956,騒
2957,験
2958,騨
2959,騰
2960,驚
2961,骨
2962,骸
2963,髄
2964,高
2965,髪
2966,髭
2967,鬼
2968,魁
2969,魂
2970,魅
2971,魔
2972,魚
2973,魯
2974,鮎
2975,鮒
2976,鮪
2977,鮫
2978,鮭
2979,鮮
2980,鯉
2981,鯖
2982,鯛
2983,鯨
2984,鯵
2985,鰍
2986,鰐
2987,鰭
2988,鰯
2989,鰹
2990,鰻
2991,鱈
2992,鱒
2993,鱗
2994,鳥
2995,鳩
2996,鳳
2997,鳴
2998,鳶
2999,鴇
3000,鴎
3001,鴛
3002,鴨
3003,鴫
3004,鴬
3005,鴻
3006,鵜
3007,鵠
3008,鵡
3009,鵬
3010,鶏
3011,鶴
3012,鷲
3013,鷹
3014,鷺
3015,鹸
3016,鹿
3017,麓
3018,麗
3019,麟
3020,麦
3021,麹
3022,麺
3023,麻
3024,麿
3025,黄
3026,黍
3027,黒
3028,黙
3029,黛
3030,鼎
3031,鼓
3032,鼠
3033,鼻
3034,齢
3035,龍
